"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DLOC","LDC","LLDC","LLOC","LOC","McCC","NII","NL","NLE","NOI","NOS","NUMPAR","TCD","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Compiler","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Size Metric Rules"
"L7268","Advise","HedgeModManager.IFileDialog.Advise(HedgeModManager.IFileDialogEvents, out uint)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","45","9","46","106","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7274","Unadvise","HedgeModManager.IFileDialog.Unadvise(uint)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","48","9","49","43","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2028","SetOptions","HedgeModManager.IFileDialog.SetOptions(HedgeModManager.FOS)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","51","9","52","39","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7277","GetOptions","HedgeModManager.IFileDialog.GetOptions(out HedgeModManager.FOS)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","54","9","55","39","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7279","SetDefaultFolder","HedgeModManager.IFileDialog.SetDefaultFolder(HedgeModManager.IShellItem)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","57","9","58","88","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7284","SetFolder","HedgeModManager.IFileDialog.SetFolder(HedgeModManager.IShellItem)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","60","9","61","81","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7286","GetFolder","HedgeModManager.IFileDialog.GetFolder(out HedgeModManager.IShellItem)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","63","9","64","82","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7288","GetCurrentSelection","HedgeModManager.IFileDialog.GetCurrentSelection(out HedgeModManager.IShellItem)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","66","9","67","92","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7290","SetFileName","HedgeModManager.IFileDialog.SetFileName(string)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","69","9","70","80","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7292","GetFileName","HedgeModManager.IFileDialog.GetFileName(out string)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","72","9","73","80","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2013","SetTitle","HedgeModManager.IFileDialog.SetTitle(string)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","75","9","76","78","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7295","SetOkButtonLabel","HedgeModManager.IFileDialog.SetOkButtonLabel(string)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","78","9","79","85","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7297","SetFileNameLabel","HedgeModManager.IFileDialog.SetFileNameLabel(string)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","81","9","82","86","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2042","GetResult","HedgeModManager.IFileDialog.GetResult(out HedgeModManager.IShellItem)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","84","9","85","82","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7300","AddPlace","HedgeModManager.IFileDialog.AddPlace(HedgeModManager.IShellItem, HedgeModManager.FDAP)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","87","9","88","91","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7306","SetDefaultExtension","HedgeModManager.IFileDialog.SetDefaultExtension(string)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","90","9","91","100","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7308","Close","HedgeModManager.IFileDialog.Close(int)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","93","9","94","61","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7310","SetClientGuid","HedgeModManager.IFileDialog.SetClientGuid(ref System.Guid)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","96","9","97","48","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7312","ClearClientData","HedgeModManager.IFileDialog.ClearClientData()void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","99","9","100","32","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7313","SetFilter","HedgeModManager.IFileDialog.SetFilter(System.IntPtr)void","L7254","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","103","9","104","77","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7318","SetFileTypes","HedgeModManager.IFileOpenDialog.SetFileTypes(uint, ref HedgeModManager.COMDLG_FILTERSPEC)void","L7315","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","113","9","114","90","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7322","GetResults","HedgeModManager.IFileOpenDialog.GetResults(out HedgeModManager.IShellItemArray)void","L7315","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","118","9","119","90","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7327","GetSelectedItems","HedgeModManager.IFileOpenDialog.GetSelectedItems(out HedgeModManager.IShellItemArray)void","L7315","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","121","9","122","95","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7329","BindToHandler","HedgeModManager.IShellItemArray.BindToHandler(System.IntPtr, ref System.Guid, ref System.Guid, out System.IntPtr)void","L7324","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","131","9","132","141","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","4","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7334","GetPropertyStore","HedgeModManager.IShellItemArray.GetPropertyStore(int, ref System.Guid, out System.IntPtr)void","L7324","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","134","9","135","83","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","3","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7338","GetPropertyDescriptionList","HedgeModManager.IShellItemArray.GetPropertyDescriptionList(ref HedgeModManager.PROPERTYKEY, ref System.Guid, out System.IntPtr)void","L7324","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","137","9","138","107","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","3","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7345","GetAttributes","HedgeModManager.IShellItemArray.GetAttributes(HedgeModManager.SIATTRIBFLAGS, uint, out uint)void","L7324","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","140","9","141","107","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","3","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7352","GetCount","HedgeModManager.IShellItemArray.GetCount(out uint)void","L7324","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","143","9","144","45","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7354","GetItemAt","HedgeModManager.IShellItemArray.GetItemAt(uint, out HedgeModManager.IShellItem)void","L7324","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","146","9","147","101","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7357","EnumItems","HedgeModManager.IShellItemArray.EnumItems(out System.IntPtr)void","L7324","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","150","9","151","90","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7359","OnFileOk","HedgeModManager.IFileDialogEvents.OnFileOk(HedgeModManager.IFileDialog)HedgeModManager.HRESULT","L7270","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","163","9","165","84","0","","","0","","0","0","0","0","0","0","3","3","1","0","0","0","","0","1","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7361","OnFolderChanging","HedgeModManager.IFileDialogEvents.OnFolderChanging(HedgeModManager.IFileDialog, HedgeModManager.IShellItem)HedgeModManager.HRESULT","L7270","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","167","9","169","155","0","","","0","","0","0","0","0","0","0","3","3","1","0","0","0","","0","2","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7364","OnFolderChange","HedgeModManager.IFileDialogEvents.OnFolderChange(HedgeModManager.IFileDialog)void","L7270","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","171","9","172","87","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7366","OnSelectionChange","HedgeModManager.IFileDialogEvents.OnSelectionChange(HedgeModManager.IFileDialog)void","L7270","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","174","9","175","90","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7368","OnShareViolation","HedgeModManager.IFileDialogEvents.OnShareViolation(HedgeModManager.IFileDialog, HedgeModManager.IShellItem, out HedgeModManager.FDE_SHAREVIOLATION_RESPONSE)void","L7270","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","177","9","178","189","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","3","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7375","OnTypeChange","HedgeModManager.IFileDialogEvents.OnTypeChange(HedgeModManager.IFileDialog)void","L7270","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","180","9","181","85","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7377","OnOverwrite","HedgeModManager.IFileDialogEvents.OnOverwrite(HedgeModManager.IFileDialog, HedgeModManager.IShellItem, out HedgeModManager.FDE_OVERWRITE_RESPONSE)void","L7270","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","183","9","184","179","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","3","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7384","BindToHandler","HedgeModManager.IShellItem.BindToHandler(System.IntPtr, ref System.Guid, ref System.Guid, out System.IntPtr)void","L7281","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","193","9","194","137","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","4","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7389","GetParent","HedgeModManager.IShellItem.GetParent(out HedgeModManager.IShellItem)void","L7281","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","196","9","197","82","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2049","GetDisplayName","HedgeModManager.IShellItem.GetDisplayName(HedgeModManager.SIGDN, out string)void","L7281","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","199","9","200","106","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7393","GetAttributes","HedgeModManager.IShellItem.GetAttributes(uint, out uint)void","L7281","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","202","9","203","73","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7396","Compare","HedgeModManager.IShellItem.Compare(HedgeModManager.IShellItem, uint, out int)void","L7281","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","205","9","206","112","0","","","0","","0","0","0","0","0","0","2","2","1","0","0","0","","0","3","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7474","get_StaticInstance","HedgeModManager.Singleton<T>.StaticInstance.getT","L7473","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Singleton.cs","11","43","11","47","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7477","set_StaticInstance","HedgeModManager.Singleton<T>.StaticInstance.setvoid","L7473","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Singleton.cs","11","48","11","52","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7479",".ctor","HedgeModManager.Singleton<T>.Singleton(T)void","L7473","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Singleton.cs","14","9","17","10","0","0","0","0","0","0","0","0","0","0","0","4","4","1","0","0","0","1","1","1","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L7481","SetInstance","HedgeModManager.Singleton<T>.SetInstance(T)void","L7473","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Singleton.cs","19","9","22","10","0","0","0","0","0","0","0","0","0","0","0","4","4","1","0","0","0","1","1","1","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L7485","GetInstance","HedgeModManager.Singleton<T>.GetInstance()T","L7473","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Singleton.cs","24","9","27","10","0","0","0","0","0","0","0","0","0","0","0","4","4","1","0","0","0","1","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L7487","HasInstance","HedgeModManager.Singleton<T>.HasInstance()bool","L7473","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Singleton.cs","29","9","32","10","0","0","0","0","0","0","0","0","0","0","0","4","4","1","0","0","0","1","2","0","0","0","4","4","2","0","3","0","1","0","0","4","0","0","0","0","0"
"L7488","op_Implicit","HedgeModManager.Singleton<T>.implicit operator T(HedgeModManager.Singleton<T>)T","L7473","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Singleton.cs","34","9","34","84","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2381","GetInstance","HedgeModManager.Singleton.GetInstance<T>()T","L2374","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Singleton.cs","39","9","39","72","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3414","SetInstance","HedgeModManager.Singleton.SetInstance<T>(T)void","L2374","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Singleton.cs","40","9","40","93","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7494","HasInstance","HedgeModManager.Singleton.HasInstance<T>()bool","L2374","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Singleton.cs","41","9","41","75","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7496","Build","HedgeModManager.SnapshotBuilder.Build(bool, params HedgeModManager.SnapshotFile[])byte[]","L7495","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\SnapshotBuilder.cs","22","9","82","10","0","0","0","0","0","0","0","6","6","0","0","53","61","10","0","0","0","5","23","2","0","6","53","61","23","0","0","0","0","0","1","0","0","0","0","0","0"
"L7528","GetRelativePath","HedgeModManager.SnapshotBuilder.GetRelativePath(string, string)string","L7495","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\SnapshotBuilder.cs","84","9","94","10","0","0","0","0","0","0","0","1","0","0","0","10","11","2","0","0","0","0","5","2","0","1","10","11","5","0","0","0","0","0","0","0","0","0","0","0","0"
"L7510","CreateReport","HedgeModManager.SnapshotBuilder.CreateReport()string","L7495","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\SnapshotBuilder.cs","96","9","156","10","0","0","0","0","0","0","0","0","0","0","0","51","61","11","0","0","0","6","30","0","0","0","51","61","30","0","0","1","0","0","2","0","0","1","0","0","0"
"L7542","GetDirectoryTree","HedgeModManager.SnapshotBuilder.GetDirectoryTree(bool)string","L7495","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\SnapshotBuilder.cs","158","9","204","10","0","0","0","0","0","0","0","0","0","0","0","41","10","8","0","0","0","1","21","1","0","0","41","47","21","0","0","0","0","0","0","0","0","0","0","0","0"
"L7544","GetRegistryTree","HedgeModManager.SnapshotBuilder.GetRegistryTree(Microsoft.Win32.RegistryKey, string, bool)string","L7495","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\SnapshotBuilder.cs","206","9","217","10","0","0","0","0","0","0","0","0","0","0","0","11","12","2","0","0","0","1","6","3","0","0","11","12","6","0","0","0","0","0","0","0","0","0","0","0","0"
"L7559","GetRegistryTree","HedgeModManager.SnapshotBuilder.GetRegistryTree(Microsoft.Win32.RegistryKey, bool)string","L7495","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\SnapshotBuilder.cs","219","9","268","10","0","0","0","0","0","0","0","1","0","0","0","43","10","12","0","0","0","1","26","2","0","1","43","50","26","0","0","1","0","0","1","0","0","1","0","0","0"
"L7515","get_Name","HedgeModManager.SnapshotFile.Name.getstring","L7499","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\SnapshotBuilder.cs","273","30","273","34","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7578","set_Name","HedgeModManager.SnapshotFile.Name.setvoid","L7499","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\SnapshotBuilder.cs","273","35","273","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7517","get_Data","HedgeModManager.SnapshotFile.Data.getbyte[]","L7499","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\SnapshotBuilder.cs","274","30","274","34","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7582","set_Data","HedgeModManager.SnapshotFile.Data.setvoid","L7499","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\SnapshotBuilder.cs","274","35","274","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7584",".ctor","HedgeModManager.SnapshotFile.SnapshotFile(string, byte[])void","L7499","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\SnapshotBuilder.cs","276","9","280","10","0","0","0","0","0","0","0","0","0","0","0","5","5","1","0","0","0","2","2","2","0","0","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L3517","Init","HedgeModManager.Steam.Init()void","L2179","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Steam.cs","18","9","47","10","0","0","0","0","0","0","0","2","0","0","0","25","30","8","0","0","0","0","12","0","0","2","25","30","12","0","0","0","0","0","0","0","0","0","0","0","0"
"L7591","GetCachedProfileImageURLFromSID64","HedgeModManager.Steam.GetCachedProfileImageURLFromSID64(string)string","L2179","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Steam.cs","49","9","52","10","0","0","0","0","0","0","0","0","0","0","0","4","4","1","0","0","0","0","1","1","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L4689","GetProtonPrefixPath","HedgeModManager.Steam.GetProtonPrefixPath(string)string","L2179","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Steam.cs","54","9","55","82","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","0","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2182","SearchForGames","HedgeModManager.Steam.SearchForGames()System.Collections.Generic.List<HedgeModManager.GameInstall>","L2179","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Steam.cs","57","9","114","10","0","0","0","0","0","0","0","2","0","0","0","49","58","15","0","0","0","4","26","0","0","2","49","58","26","0","0","1","0","0","1","0","0","1","0","0","0"
"L7610","CheckGame","HedgeModManager.Steam.CheckGame(string)bool","L2179","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Steam.cs","116","9","121","10","0","0","0","0","0","0","0","0","0","0","0","5","6","3","0","0","0","0","1","1","0","0","5","6","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L7612","CheckDirectory","HedgeModManager.Steam.CheckDirectory(string)bool","L2179","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Steam.cs","123","9","128","10","0","0","0","0","0","0","0","0","0","0","0","5","6","2","0","0","0","0","1","1","0","0","5","6","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L7614","GetProperty","HedgeModManager.SteamVDF.GetProperty(System.Collections.Generic.Dictionary<string, object>, string)string","L7594","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Steam.cs","135","9","147","10","0","0","0","0","0","0","0","1","1","0","0","12","13","3","0","0","0","0","4","2","0","1","12","13","4","0","0","0","0","0","0","0","0","0","0","0","0"
"L7599","GetContainer","HedgeModManager.SteamVDF.GetContainer(System.Collections.Generic.Dictionary<string, object>, string)System.Collections.Generic.Dictionary<string, object>","L7594","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Steam.cs","149","9","161","10","0","0","0","0","0","0","0","0","0","0","0","12","13","3","0","0","0","0","4","2","0","0","12","13","4","0","0","0","0","0","0","0","0","0","0","0","0"
"L7597","Load","HedgeModManager.SteamVDF.Load(string)System.Collections.Generic.Dictionary<string, object>","L7594","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Steam.cs","163","9","169","10","0","0","0","0","0","0","0","0","0","0","0","7","7","1","0","0","0","1","2","1","0","0","7","7","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L7624","Load","HedgeModManager.SteamVDF.Load(System.IO.Stream)System.Collections.Generic.Dictionary<string, object>","L7594","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Steam.cs","171","9","247","10","0","0","0","0","0","0","0","1","0","0","0","69","15","12","0","0","0","1","39","1","0","1","69","77","39","0","0","2","0","0","1","0","0","1","0","0","1"
"L7664","get_TextBuilder","HedgeModManager.StringLogger.TextBuilder.getSystem.Text.StringBuilder","L7663","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\StringLogger.cs","14","45","14","49","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7667","set_TextBuilder","HedgeModManager.StringLogger.TextBuilder.setvoid","L7663","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\StringLogger.cs","14","50","14","54","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
