"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DLOC","LDC","LLDC","LLOC","LOC","McCC","NII","NL","NLE","NOI","NOS","NUMPAR","TCD","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Compiler","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Size Metric Rules"
"L419","get_Height","PokeApi.Model.PokemonSerialize.Height.getdouble","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","98","28","98","32","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L867","set_Height","PokeApi.Model.PokemonSerialize.Height.setvoid","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","98","33","98","37","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L421","get_Weight","PokeApi.Model.PokemonSerialize.Weight.getdouble","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","99","28","99","32","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L870","set_Weight","PokeApi.Model.PokemonSerialize.Weight.setvoid","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","99","33","99","37","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L423","get_Candy","PokeApi.Model.PokemonSerialize.Candy.getstring","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","100","27","100","31","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L872","set_Candy","PokeApi.Model.PokemonSerialize.Candy.setvoid","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","100","32","100","36","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L425","get_CandyCount","PokeApi.Model.PokemonSerialize.CandyCount.getint","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","101","29","101","33","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L875","set_CandyCount","PokeApi.Model.PokemonSerialize.CandyCount.setvoid","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","101","34","101","38","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L427","get_Egg","PokeApi.Model.PokemonSerialize.Egg.getstring","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","102","25","102","29","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L878","set_Egg","PokeApi.Model.PokemonSerialize.Egg.setvoid","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","102","30","102","34","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L429","get_SpawnChance","PokeApi.Model.PokemonSerialize.SpawnChance.getdouble","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","103","33","103","37","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L881","set_SpawnChance","PokeApi.Model.PokemonSerialize.SpawnChance.setvoid","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","103","38","103","42","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L431","get_AvgSpawns","PokeApi.Model.PokemonSerialize.AvgSpawns.getdouble","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","104","31","104","35","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L884","set_AvgSpawns","PokeApi.Model.PokemonSerialize.AvgSpawns.setvoid","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","104","36","104","40","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L433","get_SpawnTime","PokeApi.Model.PokemonSerialize.SpawnTime.getstring","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","105","31","105","35","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L887","set_SpawnTime","PokeApi.Model.PokemonSerialize.SpawnTime.setvoid","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","105","36","105","40","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1000","get_Weaknesses","PokeApi.Model.PokemonSerialize.Weaknesses.getSystem.Collections.Generic.IList<string>","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","106","39","106","43","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L909","set_Weaknesses","PokeApi.Model.PokemonSerialize.Weaknesses.setvoid","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","106","44","106","48","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1004","get_NextEvolution","PokeApi.Model.PokemonSerialize.NextEvolution.getSystem.Collections.Generic.IList<PokeApi.Model.Evolution>","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","107","45","107","49","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L944","set_NextEvolution","PokeApi.Model.PokemonSerialize.NextEvolution.setvoid","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","107","50","107","54","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1011","get_PrevEvolution","PokeApi.Model.PokemonSerialize.PrevEvolution.getSystem.Collections.Generic.IList<PokeApi.Model.Evolution>","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","108","45","108","49","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L921","set_PrevEvolution","PokeApi.Model.PokemonSerialize.PrevEvolution.setvoid","L205","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\Pokemon.cs","108","50","108","54","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1015",".ctor","PokeApi.Model.PokemonNextEvolution.PokemonNextEvolution(int, int)void","L303","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonNextEvolution.cs","7","5","11","6","0","0","0","0","0","0","0","0","0","0","0","5","5","1","0","0","0","2","2","2","0","0","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L1022","get_Id","PokeApi.Model.PokemonNextEvolution.Id.getint","L303","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonNextEvolution.cs","13","21","13","25","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1025","set_Id","PokeApi.Model.PokemonNextEvolution.Id.setvoid","L303","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonNextEvolution.cs","13","26","13","30","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1027","get_PokemonId","PokeApi.Model.PokemonNextEvolution.PokemonId.getint","L303","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonNextEvolution.cs","14","28","14","32","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1018","set_PokemonId","PokeApi.Model.PokemonNextEvolution.PokemonId.setvoid","L303","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonNextEvolution.cs","14","33","14","37","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1031","get_NextPokemonId","PokeApi.Model.PokemonNextEvolution.NextPokemonId.getint","L303","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonNextEvolution.cs","15","32","15","36","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1020","set_NextPokemonId","PokeApi.Model.PokemonNextEvolution.NextPokemonId.setvoid","L303","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonNextEvolution.cs","15","37","15","41","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1035","get_Pokemon","PokeApi.Model.PokemonNextEvolution.Pokemon.getPokeApi.Model.Pokemon","L303","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonNextEvolution.cs","17","30","17","34","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1038","set_Pokemon","PokeApi.Model.PokemonNextEvolution.Pokemon.setvoid","L303","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonNextEvolution.cs","17","35","17","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L949","get_NextPokemon","PokeApi.Model.PokemonNextEvolution.NextPokemon.getPokeApi.Model.Pokemon","L303","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonNextEvolution.cs","19","34","19","38","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1042","set_NextPokemon","PokeApi.Model.PokemonNextEvolution.NextPokemon.setvoid","L303","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonNextEvolution.cs","19","39","19","43","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1044",".ctor","PokeApi.Model.PokemonPrevEvolution.PokemonPrevEvolution(int, int)void","L314","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonPrevEvolution..cs","7","5","11","6","0","0","0","0","0","0","0","0","0","0","0","5","5","1","0","0","0","2","2","2","0","0","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L1051","get_Id","PokeApi.Model.PokemonPrevEvolution.Id.getint","L314","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonPrevEvolution..cs","13","21","13","25","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1054","set_Id","PokeApi.Model.PokemonPrevEvolution.Id.setvoid","L314","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonPrevEvolution..cs","13","26","13","30","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1056","get_PokemonId","PokeApi.Model.PokemonPrevEvolution.PokemonId.getint","L314","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonPrevEvolution..cs","14","28","14","32","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1047","set_PokemonId","PokeApi.Model.PokemonPrevEvolution.PokemonId.setvoid","L314","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonPrevEvolution..cs","14","33","14","37","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1060","get_PrevPokemonId","PokeApi.Model.PokemonPrevEvolution.PrevPokemonId.getint","L314","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonPrevEvolution..cs","15","32","15","36","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1049","set_PrevPokemonId","PokeApi.Model.PokemonPrevEvolution.PrevPokemonId.setvoid","L314","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonPrevEvolution..cs","15","37","15","41","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1064","get_Pokemon","PokeApi.Model.PokemonPrevEvolution.Pokemon.getPokeApi.Model.Pokemon","L314","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonPrevEvolution..cs","17","30","17","34","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1067","set_Pokemon","PokeApi.Model.PokemonPrevEvolution.Pokemon.setvoid","L314","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonPrevEvolution..cs","17","35","17","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L929","get_PrevPokemon","PokeApi.Model.PokemonPrevEvolution.PrevPokemon.getPokeApi.Model.Pokemon","L314","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonPrevEvolution..cs","19","34","19","38","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1071","set_PrevPokemon","PokeApi.Model.PokemonPrevEvolution.PrevPokemon.setvoid","L314","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonPrevEvolution..cs","19","39","19","43","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1073",".ctor","PokeApi.Model.PokemonTypeElement.PokemonTypeElement(int, int)void","L325","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonTypeElement.cs","7","5","11","6","0","0","0","0","0","0","0","0","0","0","0","5","5","1","0","0","0","2","2","2","0","0","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L1080","get_Id","PokeApi.Model.PokemonTypeElement.Id.getint","L325","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonTypeElement.cs","14","21","14","25","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1083","set_Id","PokeApi.Model.PokemonTypeElement.Id.setvoid","L325","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonTypeElement.cs","14","26","14","30","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1085","get_PokemonId","PokeApi.Model.PokemonTypeElement.PokemonId.getint","L325","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonTypeElement.cs","16","28","16","32","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1076","set_PokemonId","PokeApi.Model.PokemonTypeElement.PokemonId.setvoid","L325","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonTypeElement.cs","16","33","16","37","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1089","get_TypeElementId","PokeApi.Model.PokemonTypeElement.TypeElementId.getint","L325","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonTypeElement.cs","18","32","18","36","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1078","set_TypeElementId","PokeApi.Model.PokemonTypeElement.TypeElementId.setvoid","L325","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonTypeElement.cs","18","37","18","41","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1093","get_Pokemon","PokeApi.Model.PokemonTypeElement.Pokemon.getPokeApi.Model.Pokemon","L325","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonTypeElement.cs","20","30","20","34","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1096","set_Pokemon","PokeApi.Model.PokemonTypeElement.Pokemon.setvoid","L325","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonTypeElement.cs","20","35","20","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L895","get_TypeElement","PokeApi.Model.PokemonTypeElement.TypeElement.getPokeApi.Model.TypeElement","L325","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonTypeElement.cs","21","38","21","42","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1100","set_TypeElement","PokeApi.Model.PokemonTypeElement.TypeElement.setvoid","L325","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonTypeElement.cs","21","43","21","47","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1102",".ctor","PokeApi.Model.PokemonWeakness.PokemonWeakness(int, int)void","L336","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonWeakness.cs","7","5","11","6","0","0","0","0","0","0","0","0","0","0","0","5","5","1","0","0","0","2","2","2","0","0","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L1109","get_Id","PokeApi.Model.PokemonWeakness.Id.getint","L336","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonWeakness.cs","14","21","14","25","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1112","set_Id","PokeApi.Model.PokemonWeakness.Id.setvoid","L336","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonWeakness.cs","14","26","14","30","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1114","get_PokemonId","PokeApi.Model.PokemonWeakness.PokemonId.getint","L336","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonWeakness.cs","16","28","16","32","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1105","set_PokemonId","PokeApi.Model.PokemonWeakness.PokemonId.setvoid","L336","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonWeakness.cs","16","33","16","37","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1118","get_TypeElementId","PokeApi.Model.PokemonWeakness.TypeElementId.getint","L336","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonWeakness.cs","18","32","18","36","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1107","set_TypeElementId","PokeApi.Model.PokemonWeakness.TypeElementId.setvoid","L336","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonWeakness.cs","18","37","18","41","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1122","get_Pokemon","PokeApi.Model.PokemonWeakness.Pokemon.getPokeApi.Model.Pokemon","L336","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonWeakness.cs","20","30","20","34","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1125","set_Pokemon","PokeApi.Model.PokemonWeakness.Pokemon.setvoid","L336","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonWeakness.cs","20","35","20","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L914","get_TypeElement","PokeApi.Model.PokemonWeakness.TypeElement.getPokeApi.Model.TypeElement","L336","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonWeakness.cs","21","38","21","42","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1129","set_TypeElement","PokeApi.Model.PokemonWeakness.TypeElement.setvoid","L336","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\PokemonWeakness.cs","21","43","21","47","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1131",".ctor","PokeApi.Model.TypeElement.TypeElement(string)void","L298","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\TypeElement.cs","5","5","8","6","0","0","0","0","0","0","0","0","0","0","0","4","4","1","0","0","0","1","1","1","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L1135","get_Id","PokeApi.Model.TypeElement.Id.getint","L298","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\TypeElement.cs","10","21","10","25","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1138","set_Id","PokeApi.Model.TypeElement.Id.setvoid","L298","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\TypeElement.cs","10","26","10","30","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L897","get_Type","PokeApi.Model.TypeElement.Type.getstring","L298","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\TypeElement.cs","11","26","11","30","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1133","set_Type","PokeApi.Model.TypeElement.Type.setvoid","L298","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Model\TypeElement.cs","11","31","11","35","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1188",".ctor","PokeApi.Repositories.BaseRepository<T>.BaseRepository(PokeApi.Data.ApplicationContext)void","L1181","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Repositories\BaseRepository.cs","13","5","17","6","0","0","0","0","0","0","0","0","0","0","0","5","5","1","0","0","0","0","2","1","0","0","5","5","2","0","1","0","0","0","0","1","0","0","0","0","0"
"L403","AddNextEvolution","PokeApi.Repositories.IPokemonNextEvolutionRepository.AddNextEvolution()System.Threading.Tasks.Task","L368","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Repositories\IPokemonNextEvolutionRepository.cs","7","5","7","29","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L405","AddPrevEvolution","PokeApi.Repositories.IPokemonPrevEvolutionRepository.AddPrevEvolution()System.Threading.Tasks.Task","L372","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Repositories\IPokemonPrevEvolutionRepository.cs","7","5","7","29","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L393","AddPokemons","PokeApi.Repositories.IPokemonRepository.AddPokemons(System.Collections.Generic.List<PokeApi.Model.Pokemon>)System.Threading.Tasks.Task","L119","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Repositories\IPokemonRepository.cs","10","5","10","46","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1196","GetPokemonsAsync","PokeApi.Repositories.IPokemonRepository.GetPokemonsAsync()System.Threading.Tasks.Task<System.Collections.Generic.List<PokeApi.Model.Pokemon>>","L119","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Repositories\IPokemonRepository.cs","11","5","11","44","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1200","GetPokemons","PokeApi.Repositories.IPokemonRepository.GetPokemons()System.Collections.Generic.List<PokeApi.Model.Pokemon>","L119","L103","D:\DataCollection\repos\figormartins_pokemon\PokeApi\Repositories\IPokemonRepository.cs","12","5","12","33","0","","","0","","0","0","0","0","0","0","1","1","1","0","0","0","","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
